0045454006040MILLERS BS R-MX TURKEY        GROZ    0016000001000010000000086
0045454002680PBI BS I-MX FR ON             GROZ    0008000001000010000000087
0033600000300HERB-OX BRH I-MX BF 8'S       GROZ    0001250001000010000000089
0033600000310HERB-OX BRH I-MX CH 8'S       GROZ    0001500001000010000000089
0033600000600HERB-OX BRH I-MX LS BF 8'S    GROZ    0001250001000010000000089
0033600000610HERB-OX BRH I-MX LS CH 8'S    GROZ    0001200001000010000000089
0041500043090FRENCH'S BS R-MX CH STOCK     GROZ    0002500001000010000000091
0041500045690FRENCH'S BS R-MX BF STOCK     GROZ    0002125001000010000000091
0036800449300CTL BR SP I-MX O SHP C-R      GROZ    0002250001000010000000092
0036800580310CTL BR SP R-MX ON             GROZ    0001380001000010000000092
0036800580410CTL BR SP R-MX CH NDL         GROZ    0001750001000010000000092
0041360125700GENERIC SP R-MX ON 2'S        GROZ    0002750001000010000000092
0041500038060TRADEWINDS BS R-MX BF BRH     GROZ    0002100001000010000000092
0041500038140TRADEWINDS BS R-MX CH BRH     GROZ    0002500001000010000000092
0070038335430CTL BR SP&DIP R-MX ON         GROZ    0001250001000010000000092
0071923533100GENERIC SP R-MX CH NDL        GROZ    0001750001000010000000092
0071923533120GENERIC SP R-MX ON            GROZ    0001380001000010000000092
0074317009290CTL BR SP R-MX ON             GROZ    0001375001000010000000092
0075450818300CTL BR SP R-MX ON             GROZ    0001375001000010000000092
0077983533120GENERIC SP&DIP I-MX ON        GROZ    0001375001000010000000092
0070670001610MN PALACE SP R-MX O CH R      GROZ    0003000001000010000000094
0070670001620MN PALACE SP R-MX O CRAB R    GROZ    0003000001000010000000094
0070670001630MN PALACE SP R-MX O ORIGNL R  GROZ    0003000001000010000000094
0070670001640MN PALACE SP R-MX O BF R      GROZ    0003000001000010000000094
0070670001650MN PALACE SP R-MX O LBST R    GROZ    0003000001000010000000094
0021727274700RIEBER SP R-MX NRWGN STYLE FSHGROZ    0002000001000010000000096
0021727435400RIEBER SP R-MX LBST BSQ       GROZ    0002200001000010000000096
0018600030250MBT BRH I-MX BF 8'S           GROZ    0001500001000010000000098
0018600030500MBT BRH I-MX CH 8'S           GROZ    0001500001000010000000098
0018600030750MBT BRH I-MX VG 8'S           GROZ    0001500001000010000000098
0018600031000MBT BRH I-MX ON 8'S           GROZ    0001600001000010000000098
0018600302530MBT BRH I-MX LS BF 8'S        GROZ    0001500001000010000000098
0018600305030MBT BRH I-MX LS CH 8'S        GROZ    0001500001000010000000098
0043700500070RONCO SP R-MX VG              GROZ    0007000001000010000000100
0074603000510SAMYANG SP R-MX O CH R        GROZ    0003000001000010000000102
0074603000520SAMYANG SP R-MX O BF R        GROZ    0003000001000010000000102
0074603000530SAMYANG SP R-MX O PK R        GROZ    0003000001000010000000102
0074603000540SAMYANG SP R-MX O SHP R       GROZ    0003000001000010000000102
0074603000550SAMYANG SP R-MX O R           GROZ    0003000001000010000000102
0074603000560SAMYANG SP R-MX O MR R        GROZ    0003000001000010000000102
0073201091030CALDO PRONTO SP I-MX BF       GROZ    0002500001000010000000103
0073201091040CALDO PRONTO SP I-MX CH       GROZ    0002500001000010000000103
0073201091050CALDO PRONTO SP I-MX SHP      GROZ    0002500001000010000000103
0073201031010SANWA RCH'N CR SP I-MX O CH   GROZ    0001500001000010000000104
0073201031020SANWA RCH'N CR SP I-MX O MR   GROZ    0002000001000010000000104
0073201031030SANWA RCH'N CR SP I-MX O TOM  GROZ    0002000001000010000000104
0073201031040SANWA RCH'N CR SP I-MX O SHP  GROZ    0002000001000010000000104
0073201071010SANWA R SP I-MX O CH R        GROZ    0002500001000010000000104
0073201071020SANWA R SP I-MX O BF R        GROZ    0002500001000010000000104
