UPC Number|Description|Weight Code|Weight Description|Weight Amount|Multipack|Equivalency Factor|Report Set Line Number
0041000003160|LP I-S-C SP R-MX LBST BSQ 2'S |GR|OZ    |0001400|001|00001000000|0116
0041000003170|LP I-S-C SP R-MX NE CL CHW 2'S|GR|OZ    |0002000|001|00001000000|0116
0041000003190|LP I-S-C SP R-MX CR CH/MR 2'S |GR|OZ    |0002000|001|00001000000|0116
0041000003240|LP SP R-MX NDL/CH BRH 2'S     |GR|OZ    |0004800|001|00001000000|0116
0041000003320|LP SP R-MX CH NDL/MT 2'S      |GR|OZ    |0003500|001|00001000000|0116
0041000003620|LP SP R-MX ON 2'S             |GR|OZ    |0002750|001|00001000000|0116
0041000003640|LP SP R-MX GL MR 2'S          |GR|OZ    |0002000|001|00001000000|0116
0041000003650|LP SP R-MX GL ON 2'S          |GR|OZ    |0002500|001|00001000000|0116
0041000003850|LP SP R-MX HTY CH NDL 2'S     |GR|OZ    |0003800|001|00001000000|0116
0041000003860|LP SP R-MX HTY BF NDL 2'S     |GR|OZ    |0004400|001|00001000000|0116
0041000003870|LP SP R-MX HTY TOM NDL 2'S    |GR|OZ    |0004700|001|00001000000|0116
0041000003940|LP SP R-MX HTY NDL 2'S        |GR|OZ    |0004000|001|00001000000|0116
0041000003960|LP SP R-MX TOM ON 2'S         |GR|OZ    |0003400|001|00001000000|0116
0041000003980|LP SP R-MX BF MR 2'S          |GR|OZ    |0002500|001|00001000000|0116
0041000004080|LP SP R-MX BFY ON 2'S         |GR|OZ    |0002250|001|00001000000|0116
0041000004130|LP RP SP&DIP R-MX ON MR 2'S   |GR|OZ    |0002000|001|00001000000|0116
0041000004220|LP RP SP&DIP R-MX VG 2'S      |GR|OZ    |0001800|001|00001000000|0116
0041000004300|LP SP R-MX HTY MINSTR 2'S     |GR|OZ    |0004900|001|00001000000|0116
0041000004310|LP SP R-MX HTY RCE VG 2'S     |GR|OZ    |0004600|001|00001000000|0116
0041000004330|LP SP R-MX HTY NDL 3'S        |GR|OZ    |0004800|001|00001000000|0116
0041000004350|LP SP R-MX HTY CR CH VG 2'S   |GR|OZ    |0003200|001|00001000000|0116
0041000004360|LP SP R-MX HTY FR ON 2'S      |GR|OZ    |0002200|001|00001000000|0116
0041000004590|LP SP R-MX CY VG 2'S          |GR|OZ    |0004000|001|00001000000|0116
0041000004610|LP RP SP&DIP R-MX NCH CHS 2'S |GR|OZ    |0003000|001|00001000000|0116
0041000004620|LP RP SP&DIP R-MX CR HERB 2'S |GR|OZ    |0002800|001|00001000000|0116
0041000004640|LP SP R-MX VG BF 2'S          |GR|OZ    |0003500|001|00001000000|0116
0041000004900|LP SP R-MX RING-O-NDL 2'S     |GR|OZ    |0004300|001|00001000000|0116
0041000014150|LP C-S SP I-MX CR BRC 3'S     |GR|OZ    |0001800|001|00001000000|0116
0041000014160|LP C-S SP I-MX CR ON 3'S      |GR|OZ    |0002000|001|00001000000|0116
0041000014170|LP C-S SP I-MX CR BRC&CHS 3'S |GR|OZ    |0002000|001|00001000000|0116
0041000014230|LP C-S CY SP I-MX VA PEA 2'S  |GR|OZ    |0002100|001|00001000000|0116
0041000014300|LP C-S L-N SP I-MX CH 2'S     |GR|OZ    |0002100|001|00001000000|0116
0041000014310|LP C-S L-N SP I-MX BF 2'S     |GR|OZ    |0002100|001|00001000000|0116
0041000014320|LP C-S L-N SP I-MX GRD VG 2'S |GR|OZ    |0002200|001|00001000000|0116
0041000014330|LP C-S L-N SP I-MX O 2'S      |GR|OZ    |0002000|001|00001000000|0116
0041000014340|LP C-S L-N SP I-MX TOM VG 2'S |GR|OZ    |0002000|001|00001000000|0116
0041000014350|LP C-S L-N SP I-MX CR CH 2'S  |GR|OZ    |0002300|001|00001000000|0116
0041000014550|LP C-S CY SP I-MX CR CH/CN 3'S|GR|OZ    |0002900|001|00001000000|0116
0041000014560|LP C-S CY SP I-MX SHP BSQ 2'S |GR|OZ    |0002200|001|00001000000|0116
0041000014580|LP C-S CY SP I-MX CR CH VG 3'S|GR|OZ    |0002200|001|00001000000|0116
0041000014590|LP C-S CY SP I-MX VG/MB 3'S   |GR|OZ    |0002500|001|00001000000|0116
0041000014600|LP C-S CY SP I-MX CH SUP 3'S  |GR|OZ    |0002000|001|00001000000|0116
0041000014610|LP C-S CY SP I-MX HTY CH 3'S  |GR|OZ    |0001800|001|00001000000|0116
0041000014620|LP C-S CY SP I-MX HVT VG 3'S  |GR|OZ    |0002400|001|00001000000|0116
0041000014630|LP C-S CY SP I-MX VA PEA 3'S  |GR|OZ    |0003200|001|00001000000|0116
0041000014660|LP C-S SP I-MX CH VG 4'S      |GR|OZ    |0001500|001|00001000000|0116
0041000014670|LP C-S SP I-MX VG BF 4'S      |GR|OZ    |0002000|001|00001000000|0116
0041000014690|LP C-B SP I-MX CH 8'S         |GR|OZ    |0001600|001|00001000000|0116
0041000014740|LP C-S SP I-MX RING NDL 4'S   |GR|OZ    |0001800|001|00001000000|0116
0041000014800|LP C-S SP I-MX CH NDL/MT 4'S  |GR|OZ    |0001600|001|00001000000|0116
0041000014820|LP C-S SP I-MX TOM 4'S        |GR|OZ    |0003000|001|00001000000|0116
0041000014830|LP C-S SP I-MX ON 4'S         |GR|OZ    |0001000|001|00001000000|0116
0041000014840|LP C-S SP I-MX GRN PEA 4'S    |GR|OZ    |0003600|001|00001000000|0116
0041000014850|LP C-S SP I-MX CR CH 4'S      |GR|OZ    |0002400|001|00001000000|0116
0041000014860|LP C-S SP I-MX CR MR 4'S      |GR|OZ    |0002300|001|00001000000|0116
0041000014880|LP C-S SP I-MX SPRING VG 4'S  |GR|OZ    |0001700|001|00001000000|0116
0041000014890|LP C-S SP I-MX CH RCE 4'S     |GR|OZ    |0001600|001|00001000000|0116
0041000016500|LP C-S L SP I-MX LEMON CH 3'S |GR|OZ    |0001200|001|00001000000|0116
0041000016510|LP C-S L SP I-MX O O VG 3'S   |GR|OZ    |0000750|001|00001000000|0116
0041000016520|LP C-S L SP I-MX TOM&HERB 3'S |GR|OZ    |0001800|001|00001000000|0116
0041000016530|LP C-S L SP I-MX CR CH FL 3'S |GR|OZ    |0001200|001|00001000000|0116
0041000016560|LP C-S L SP I-MX GL CR BRC 3'S|GR|OZ    |0001800|001|00001000000|0116
0041000021020|LP SP R-MX O CH NDL           |GR|OZ    |0003000|001|00001000000|0116
0041000021040|LP SP R-MX O BF NDL           |GR|OZ    |0003000|001|00001000000|0116
0041000021060|LP SP R-MX O PK NDL           |GR|OZ    |0003000|001|00001000000|0116
0041000021080|LP SP R-MX O TERIYAKI NDL     |GR|OZ    |0003000|001|00001000000|0116
0071816836010|SMACK SP R-MX O R             |GR|OZ    |0003000|001|00001000000|0118
0071816836020|SMACK SP R-MX O BF R          |GR|OZ    |0003000|001|00001000000|0118
0071816836030|SMACK SP R-MX O PK R          |GR|OZ    |0003000|001|00001000000|0118
0071816836040|SMACK SP R-MX O CH R          |GR|OZ    |0003000|001|00001000000|0118
0071816836050|SMACK SP R-MX O HT&SPICY R    |GR|OZ    |0003000|001|00001000000|0118
0071816836080|SMACK SP R-MX O CHS R         |GR|OZ    |0003000|001|00001000000|0118
0071816836410|SMACK C-R SP I-MX O BF R      |GR|OZ    |0002500|001|00001000000|0118
0071816836420|SMACK C-R SP I-MX O CH R      |GR|OZ    |0002250|001|00001000000|0118
0071816836430|SMACK C-R SP I-MX O SHP R     |GR|OZ    |0002500|001|00001000000|0118
0071816836450|SMACK C-R SP I-MX O FR ON R   |GR|OZ    |0002250|001|00001000000|0118
0071816836920|SNOODLES SP I-MX O BF MR      |GR|OZ    |0001750|001|00001000000|0119
0071816836940|SNOODLES SP I-MX O CH VG      |GR|OZ    |0001750|001|00001000000|0119
0071816836950|SNOODLES SP I-MX O SHP        |GR|OZ    |0001750|001|00001000000|0119
0072098024000|M WEISS SP&DIP R-MX ON 2'S    |GR|OZ    |0002750|001|00001000000|0121
0041149061250|WILLIAMS SP R-MX VG 12'S PP   |GR|OZ    |0004500|001|00001000000|0123
0041258750030|WYLER'S BRH I-MX CH           |GR|OZ    |0002890|001|00001000000|0125
0041258750040|WYLER'S BRH I-MX BF           |GR|OZ    |0003110|001|00001000000|0125
0041258750840|WYLER'S SP R-MX ON PP         |GR|OZ    |0001660|001|00001000000|0125
0041258750850|WYLER'S SP R-MX CH NDL        |GR|OZ    |0002750|001|00001000000|0125
0022400029220|SMITHERS CD CH VEG TEA        |ML|OZ    |0005000|001|00001000000|0128
0064144045510|SP DPSTA RTS MNSTRON/MTBL/PST |ML|OZ    |0016500|001|00001000000|0130
0064144045520|SP DPSTA RTS CRMY TOM/MTBL/PST|ML|OZ    |0016500|001|00001000000|0130
0064144045530|SP DPSTA RTS CH ST/MTBL/PST   |ML|OZ    |0016500|001|00001000000|0130
0064144045540|SP DPSTA RTS BF CANNELONI/VEG |ML|OZ    |0016500|001|00001000000|0130
0064144045550|SP DPSTA RTS BF RAVIOLI/VEG   |ML|OZ    |0016500|001|00001000000|0130
0064144045560|SP DPSTA RTS CH RAVIOLI/VEG   |ML|OZ    |0016500|001|00001000000|0130
0064144045570|SP DPSTA RTS CY VEG/PST       |ML|OZ    |0016500|001|00001000000|0130
0064144045580|SP DPSTA RTS ITALIAN VEG/PST  |ML|OZ    |0016500|001|00001000000|0130
0064144045590|SP DPSTA RTS CH/VEG/PST       |ML|OZ    |0016500|001|00001000000|0130
0064144045600|SP DPSTA RTS CK VEG/BF/PST    |ML|OZ    |0016500|001|00001000000|0130
0070320601340|TRAPPEY'S RTS CRL OKR GMB     |ML|OZ    |0014500|001|00001000000|0132
0072700101260|MANISCHEWITZ CD CLR CH        |ML|OZ    |0010500|001|00001000000|0134
0072700101270|MANISCHEWITZ CD CH/KREPLACH   |ML|OZ    |0010500|001|00001000000|0134
0072700101280|MANISCHEWITZ CD CH/MTZ BLS    |ML|OZ    |0010500|001|00001000000|0134
0072700101290|MANISCHEWITZ CD CH/NDL        |ML|OZ    |0010500|001|00001000000|0134
0072700101390|MANISCHEWITZ CD BF CABBAGE    |ML|OZ    |0010500|001|00001000000|0134
0072700101440|MANISCHEWITZ CD MSH & BLY     |ML|OZ    |0010500|001|00001000000|0134
0072700101630|MANISCHEWITZ RTS SCHAV        |ML|OZ    |0032000|001|00001000000|0134
0072700101650|MANISCHEWITZ RTS BORSCHT/BEETS|ML|OZ    |0032000|001|00001000000|0134
0072700101660|MANISCHEWITZ RTS L-C BORSCHT  |ML|OZ    |0032000|001|00001000000|0134
0072700101670|MANISCHEWITZ RTS CLR BORSCHT  |ML|OZ    |0032000|001|00001000000|0134
0072700101810|MANISCHEWITZ RTS MTZ BLS      |ML|OZ    |0024000|001|00001000000|0134
0071891023100|MRS GRIMES RTS MIXED BN       |ML|OZ    |0048000|001|00001000000|0136
0071851000010|BOOKBINDERS RTS SNAPPER       |ML|OZ    |0010500|001|00001000000|0138
0071851100020|BOOKBINDERS CD NE CLAM CHOW   |ML|OZ    |0010500|001|00001000000|0138
0071851100030|BOOKBINDERS CD MAN CLAM CHOW  |ML|OZ    |0010500|001|00001000000|0138
0071851100050|BOOKBINDERS CD LOBSTER BISQUE |ML|OZ    |0010500|001|00001000000|0138
0071851100060|BOOKBINDERS CD OYSTER STEW    |ML|OZ    |0010500|001|00001000000|0138
0071851100070|BOOKBINDERS CD SEAFD BISQUE   |ML|OZ    |0010500|001|00001000000|0138
0071851100080|BOOKBINDERS CD SHP BISQUE     |ML|OZ    |0010500|001|00001000000|0138
0053000160030|SNOW'S CD NE CLAM CHOW        |ML|OZ    |0015000|001|00001000000|0140
0071240094080|MARINERS COVE CD NE CLAM CHOW |ML|OZ    |0015000|001|00001000000|0142
0051000000110|CAMP CD TOM                   |ML|OZ    |0010750|001|00001000000|0144
0051000000140|CAMP CD TOM                   |ML|OZ    |0026000|001|00001000000|0145
0051000000160|CAMP CD TOM                   |ML|OZ    |0051000|001|00001000000|0145
0051000000970|CAMP CD BF BR & BLY           |ML|OZ    |0011000|001|00001000000|0145
0051000001070|CAMP CD CH BR & RC            |ML|OZ    |0010500|001|00001000000|0145
0051000005020|CAMP HMCKN RTS O-F VEG BF     |ML|OZ    |0010750|001|00001000000|0145
0051000005030|CAMP HMCKN RTS O-F CH NDL     |ML|OZ    |0010750|001|00001000000|0145
0051000005040|CAMP HMCKN RTS O-F CY VEG     |ML|OZ    |0010750|001|00001000000|0145
0051000005110|CAMP HMCKN RTS O-F BF NDL     |ML|OZ    |0010750|001|00001000000|0145
0051000005240|CAMP CK RTS CK NE CLAM CHOW   |ML|OZ    |0019000|001|00001000000|0145
0051000005440|CAMP CK RTS CK STK & POT      |ML|OZ    |0010750|001|00001000000|0145
0051000005460|CAMP CK RTS CK MNSTRON        |ML|OZ    |0019000|001|00001000000|0145
0051000005490|CAMP CK RTS CK O-F VEG BF     |ML|OZ    |0019000|001|00001000000|0145
0051000005500|CAMP CK RTS CK BF             |ML|OZ    |0019000|001|00001000000|0145
0051000005510|CAMP CK RTS CK VEG            |ML|OZ    |0019000|001|00001000000|0145
0051000005520|CAMP CK RTS CK CH NDL         |ML|OZ    |0019000|001|00001000000|0145
0051000005530|CAMP CK RTS CK VEG TRKY       |ML|OZ    |0018750|001|00001000000|0145
0051000005540|CAMP CK RTS CK MAN CLAM CHOW  |ML|OZ    |0019000|001|00001000000|0145
0051000005560|CAMP CK RTS CK SRL BRG        |ML|OZ    |0019000|001|00001000000|0145
0051000005620|CAMP CK RTS CK CH/RC          |ML|OZ    |0019000|001|00001000000|0145
0051000005640|CAMP CK RTS CK SPLT PEA/HM    |ML|OZ    |0019000|001|00001000000|0145
0051000005650|CAMP CK RTS CK STGF STY BF NDL|ML|OZ    |0010750|001|00001000000|0145
0051000005660|CAMP CK RTS CK HM & BTR BN    |ML|OZ    |0010750|001|00001000000|0145
0051000005670|CAMP CK RTS CK O-F BN/HM      |ML|OZ    |0011000|001|00001000000|0145
0051000005680|CAMP CK RTS CK STK & POT      |ML|OZ    |0019000|001|00001000000|0145
0051000005690|CAMP CK RTS CK SRL BRG        |ML|OZ    |0010750|001|00001000000|0145
0051000005700|CAMP CK RTS CK BF             |ML|OZ    |0010750|001|00001000000|0145
0051000005710|CAMP CK RTS CK VEG            |ML|OZ    |0010750|001|00001000000|0145
0051000005720|CAMP CK RTS CK CH NDL/MSH     |ML|OZ    |0010750|001|00001000000|0145
0051000005730|CAMP CK RTS CK BF CHILI       |ML|OZ    |0019500|001|00001000000|0145
0051000005840|CAMP CK RTS CK SPLT PEA/HM    |ML|OZ    |0010750|001|00001000000|0145
0051000005870|CAMP CK RTS CK O-F BN/HM      |ML|OZ    |0019250|001|00001000000|0145
0051000005950|CAMP CK RTS CK VEG CH         |ML|OZ    |0019000|001|00001000000|0145
0051000005990|CAMP CK RTS CK BF CHILI       |ML|OZ    |0011000|001|00001000000|0145
0051000006170|CAMP RTS L-S TOM/PIECES       |ML|OZ    |0010500|001|00001000000|0145
0051000006180|CAMP RTS L-S CH NDL           |ML|OZ    |0010750|001|00001000000|0145
0051000006190|CAMP CK RTS L-S CK VEG BF     |ML|OZ    |0010750|001|00001000000|0145
0051000006200|CAMP RTS L-S SPLT PEA         |ML|OZ    |0010750|001|00001000000|0145
0051000006210|CAMP RTS L-S CRN              |ML|OZ    |0010750|001|00001000000|0145
0051000006220|CAMP CK RTS L-S CK CH/VEG     |ML|OZ    |0010750|001|00001000000|0145
0051000006230|CAMP CK RTS L-S CK BF/MSH     |ML|OZ    |0010750|001|00001000000|0145
0051000006560|CAMP HMCKN RTS TOM GARDEN     |ML|OZ    |0010750|001|00001000000|0145
0051000006580|CAMP HMCKN RTS TOM GARDEN     |ML|OZ    |0019000|001|00001000000|0145
0051000006600|CAMP RTS L-S CRM OF MSH       |ML|OZ    |0010500|001|00001000000|0145
0051000006680|CAMP CK RTS CK FISHERMAN CHOW |ML|OZ    |0010750|001|00001000000|0145
0051000006690|CAMP CK RTS CK FISHERMAN CHOW |ML|OZ    |0019000|001|00001000000|0145
0051000006760|CAMP CK RTS CK O-F VEG BF     |ML|OZ    |0010750|001|00001000000|0145
0051000006790|CAMP CK RTS CK 3-BN VEG       |ML|OZ    |0019000|001|00001000000|0145
0051000006800|CAMP CK RTS CK MEDITRN VEG    |ML|OZ    |0019000|001|00001000000|0145
0051000006820|CAMP CK RTS CK O-F CH         |ML|OZ    |0010750|001|00001000000|0145
0051000006830|CAMP CK RTS CK O-F CH         |ML|OZ    |0019000|001|00001000000|0145
0051000006840|CAMP RTS L-S CH BR            |ML|OZ    |0010500|001|00001000000|0145
0051000006870|CAMP CK RTS CK NE CLAM CHOW   |ML|OZ    |0010750|001|00001000000|0145
0051000006910|CAMP RTS L-S FR ONION         |ML|OZ    |0010500|001|00001000000|0145
0051000008870|CAMP CD BF BR & NDL           |ML|OZ    |0010750|001|00001000000|0145
0051000009970|CAMP S-S CD ZESTY TOM         |ML|OZ    |0011000|001|00001000000|0145
0051000010210|CAMP CD VEG                   |ML|OZ    |0010500|001|00001000000|0145
0051000010240|CAMP CD VEG                   |ML|OZ    |0025750|001|00001000000|0145
0051000010260|CAMP CD VEG                   |ML|OZ    |0052000|001|00001000000|0145
0051000010310|CAMP CD CRM OF CH             |ML|OZ    |0010750|001|00001000000|0145
0051000010360|CAMP CD CRM OF CH             |ML|OZ    |0051000|001|00001000000|0145
0051000010470|CAMP CD CONSOMME              |ML|OZ    |0010500|001|00001000000|0145
0051000010510|CAMP CD CH/RC                 |ML|OZ    |0010500|001|00001000000|0145
0051000010710|CAMP CD VEG CH                |ML|OZ    |0010500|001|00001000000|0145
0051000010810|CAMP CD CH GMB                |ML|OZ    |0010750|001|00001000000|0145
0051000010970|CAMP CD CH BR & NDLS          |ML|OZ    |0010750|001|00001000000|0145
0051000011070|CAMP CD BLACK BN              |ML|OZ    |0011000|001|00001000000|0145
0051000011110|CAMP CD BF                    |ML|OZ    |0011000|001|00001000000|0145
0051000011270|CAMP CD MAN CLAM CHOW         |ML|OZ    |0010750|001|00001000000|0145
0051000011370|CAMP CD PEPPER POT            |ML|OZ    |0010500|001|00001000000|0145
0051000011410|CAMP CD MNSTRON               |ML|OZ    |0010500|001|00001000000|0145
0051000011510|CAMP CD VEGETARIAN VEG        |ML|OZ    |0010500|001|00001000000|0145
0051000011610|CAMP CD CRM OF CELRY          |ML|OZ    |0010750|001|00001000000|0145
0051000011660|CAMP CD CRM OF CELRY          |ML|OZ    |0050000|001|00001000000|0145
0051000011770|CAMP CD FR ONION              |ML|OZ    |0010500|001|00001000000|0145
0051000011870|CAMP CD BF BR                 |ML|OZ    |0010500|001|00001000000|0145
0051000011970|CAMP CD GREEN PEA             |ML|OZ    |0011250|001|00001000000|0145
0051000012070|CAMP CD CRM OF ASPGS          |ML|OZ    |0010750|001|00001000000|0145
0051000012210|CAMP CD BF NDL                |ML|OZ    |0011000|001|00001000000|0145
0051000012260|CAMP CD BF NDL                |ML|OZ    |0051000|001|00001000000|0145
0051000012310|CAMP CD VEG BF                |ML|OZ    |0010500|001|00001000000|0145
0051000012340|CAMP CD VEG BF                |ML|OZ    |0025750|001|00001000000|0145
0051000012360|CAMP CD VEG BF                |ML|OZ    |0051000|001|00001000000|0145
0051000012410|CAMP CD TRKY NDL              |ML|OZ    |0010750|001|00001000000|0145
0051000012510|CAMP CD CH NDL                |ML|OZ    |0010750|001|00001000000|0145
0051000012540|CAMP CD CH NDL                |ML|OZ    |0026000|001|00001000000|0145
0051000012560|CAMP CD CH NDL                |ML|OZ    |0051000|001|00001000000|0145
0051000012610|CAMP CD CRM OF MSH            |ML|OZ    |0010750|001|00001000000|0145
0051000012660|CAMP CD CRM OF MSH            |ML|OZ    |0050000|001|00001000000|0145
0051000012870|CAMP CD STCH BR               |ML|OZ    |0010500|001|00001000000|0145
0051000012910|CAMP CD BN/BCN                |ML|OZ    |0011500|001|00001000000|0145
0051000013170|CAMP CD VEG TRKY              |ML|OZ    |0010500|001|00001000000|0145
0051000013270|CAMP CD CRM OF SHP            |ML|OZ    |0010750|001|00001000000|0145
0051000013370|CAMP CD OYSTER STEW           |ML|OZ    |0010500|001|00001000000|0145
0051000013660|CAMP CD NE CLAM CHOW          |ML|OZ    |0050000|001|00001000000|0145
0051000013670|CAMP CD NE CLAM CHOW          |ML|OZ    |0010750|001|00001000000|0145
0051000013770|CAMP CD BF CHILI              |ML|OZ    |0011250|001|00001000000|0145
0051000014370|CAMP CD O-F TOM RC            |ML|OZ    |0011000|001|00001000000|0145
0051000014670|CAMP CD SPLT PEA/HM & BCN     |ML|OZ    |0011500|001|00001000000|0145
0051000014770|CAMP CD CHEDDAR CHEESE        |ML|OZ    |0011000|001|00001000000|0145
0051000015270|CAMP CD CRMY CH MSH           |ML|OZ    |0010750|001|00001000000|0145
0051000015410|CAMP CD CH & STARS            |ML|OZ    |0010500|001|00001000000|0145
0051000015870|CAMP CD TOM BISQUE            |ML|OZ    |0011000|001|00001000000|0145
0051000016010|CAMP CD O-F VEG               |ML|OZ    |0010500|001|00001000000|0145
0051000016170|CAMP CD CRM OF ONION          |ML|OZ    |0010750|001|00001000000|0145
0051000016210|CAMP CD CH NDL O'S            |ML|OZ    |0010250|001|00001000000|0145
0051000016410|CAMP CD CRM OF POT            |ML|OZ    |0010750|001|00001000000|0145
0051000016510|CAMP CD NDLS & GROUND BF      |ML|OZ    |0010750|001|00001000000|0145
0051000016580|CAMP HMCKN RTS O-F VEG BF     |ML|OZ    |0019000|001|00001000000|0145
0051000016590|CAMP HMCKN RTS CH NDL         |ML|OZ    |0019000|001|00001000000|0145
0051000016600|CAMP HMCKN RTS CY VEG         |ML|OZ    |0019000|001|00001000000|0145
0051000016760|CAMP CD GARDEN VEG            |ML|OZ    |0052000|001|00001000000|0145
0051000017670|CAMP CD BFY MSH               |ML|OZ    |0010750|001|00001000000|0145
0051000017710|CAMP CD CURLY NDL/CH          |ML|OZ    |0010500|001|00001000000|0145
0051000018470|CAMP CD CH 'N DMP             |ML|OZ    |0010500|001|00001000000|0145
0051000018740|CAMP HMCKN RTS MNSTRON        |ML|OZ    |0010750|001|00001000000|0145
0051000018750|CAMP HMCKN RTS MNSTRON        |ML|OZ    |0019000|001|00001000000|0145
0051000018760|CAMP HMCKN RTS LENTIL         |ML|OZ    |0010750|001|00001000000|0145
0051000018780|CAMP HMCKN RTS LENTIL         |ML|OZ    |0019000|001|00001000000|0145
0051000018790|CAMP HMCKN RTS SPLT PEA/HAM   |ML|OZ    |0010750|001|00001000000|0145
0051000018800|CAMP HMCKN RTS SPLT PEA/HAM   |ML|OZ    |0019000|001|00001000000|0145
0051000019670|CAMP CD HMSTY BN              |ML|OZ    |0011250|001|00001000000|0145
0051000021070|CAMP CD CH BR                 |ML|OZ    |0010750|001|00001000000|0145
0051000021410|CAMP CD GOLDEN MSH            |ML|OZ    |0010750|001|00001000000|0145
0051000022210|CAMP CD MTBL ALPHABET         |ML|OZ    |0010750|001|00001000000|0145
0051000022610|CAMP CD CH ALPHABET           |ML|OZ    |0010750|001|00001000000|0145
0051000023030|CAMP HMCKN RTS HEARTY BF      |ML|OZ    |0010750|001|00001000000|0145
0051000023040|CAMP HMCKN RTS HEARTY BF      |ML|OZ    |0019000|001|00001000000|0145
0051000024280|CAMP CD NACHO CHEESE PP TRIAL |ML|OZ    |0007500|001|00001000000|0145
0051000024570|CAMP CD HMSTY CH NDL          |ML|OZ    |0010750|001|00001000000|0145
0051000024660|CAMP SP 1 S-CD O-F BN/HM      |ML|OZ    |0007750|001|00001000000|0145
0051000024680|CAMP SP 1 S-CD NE CLAM CHOW   |ML|OZ    |0007750|001|00001000000|0145
0051000024690|CAMP SP 1 S-CD GOLDEN CH NDL  |ML|OZ    |0007750|001|00001000000|0145
0051000024700|CAMP SP 1 S-CD SAV CRM OF MSH |ML|OZ    |0007500|001|00001000000|0145
0051000024710|CAMP SP 1 S-CD TOM ROYALE     |ML|OZ    |0007750|001|00001000000|0145
